department,system,maintenance,machine_room,address,cabinet,name,model,producer,type,serial_number,power_supply,versions,manage_ip,,remarks,heap_number,grade,form
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,A06,O-A-zyzx-S1,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.1,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,C13,0-A-zyzx-S10,S5352C-EI,华为,网络,2.10E+19,单路,Version 5.70 (S5300 V100R005C01),10.210.254.10,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,C25,0-A-zyzx-S12,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.12,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,D01,0-A-zyzx-S13,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.13,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,D07,0-A-zyzx-S14,S5730-68C-SI-AC,华为,网络,2.10E+19,单路,Version 5.170 (S5730 V200R011C10SPC600),10.210.254.14,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,D13,0-A-zyzx-S15,Quidway S5300,华为,网络,21980107133GK6000206,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.15,,,1,二级,外网
网络部,市民中心,在维,新闻发布厅,,新闻发布厅,XinWenFaBuTing-1,S2700-26TP-SI-AC,华为,网络,2.10E+19,,Version 5.70 (S2700 V100R005C01),203.175.149.55,,,1,,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,B12,0-A-zyzx-S7,Quidway S5300,华为,网络,21023523306TAB000062,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.7,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,C01,0-A-zyzx-S8,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.8,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,C07,0-A-zyzx-S9,Quidway S5300,华为,网络,210235162210AA000199,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.9,,,1,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,W07,深信服,AC4300,深信服,网络,A4C2LEBH3PAF7DB7/9NJA7WASFBE2HA7D,,AC12.0.13.045 Build20180804,10.210.127.56,（电信）原厂维保，2020-10-31,,2,三级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,W07,深信服,AC4300,深信服,网络,A4C2LEBH3PAF7DB7/9NJA7WASFBE2HA7D,,AC12.0.13.045 Build20180804,10.210.127.56,（电信）原厂维保，2020-10-31,,2,三级,外网
网络部,市民中心,在维,2楼应急指挥大厅,,应急指挥,YJZH_2031,S5130-52S-EI,华为,网络,210235A1CAC171000448,,Version 5.70 (S2700 V100R005C01),10.246.4.253,,,1,,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼6#,C4-E-SHIPINGHUIYI,S5130-52S-EI,华为,网络,210235A1CAC171000438,, Version 7.1.070,192.168.204.28,,,1,,外网
网络部,市民中心,在维,电子资源中心一楼东配线间,深圳市城市数字资源中心,电子资源中心一楼东配线间,0-A-zyzx-1FD6,S5730-68C-SI-AC,华为,网络,21980107133GK6000051,,Version 5.170 (S5730 V200R011C10SPC600),10.210.253.56,,,1,二级,外网
网络部,市民中心,在维,电子资源中心一楼东配线间,深圳市城市数字资源中心,电子资源中心一楼东配线间,0-A-zyzx-1FD7,S5720-52X-SI-AC,华为,网络, 21980107133GK6000036,,Version 3.10,10.210.253.57,,,1,二级,外网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼3#,I-1FD3M,S5730-68C-SI-AC,华为,网络,21980107133GK6000108 ,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.130,,,1,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,工业展览馆10F,Gongzhanguang_10F,S3600-28TP-SI,H3C,网络,210235A1ESH16B000036,,Version 3.10,172.18.253.220,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼6#,I-1FD6M,S5730-68C-SI-AC,华为,网络,21980107133GK6000300,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.160,,,1,,办公网
网络部,市民中心,在维,资源中心屏蔽机房,深圳市城市数字资源中心,西区小机房29柜,I-S-5730-9,S5730-68C-SI-AC,华为,网络,21980107133GK6000299,,Version 5.170 (S5730 V200R011C10SPC600),10.10.10.9,,,1,,外网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,D34/D35,市民中心办公网-新服务器区汇聚12804(172.18.246.105),S12804,华为,网络,2102113774P0K5000109/2102113774P0K5000116,,Version 8.180 (CE12800 V200R005C10SPC800),172.18.246.105,,,2,一级,办公网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,D34/D35,市民中心办公网-新服务器区汇聚12804(172.18.246.105),S12804,华为,网络,2102113774P0K5000109/2102113774P0K5000116,,Version 8.180 (CE12800 V200R005C10SPC800),172.18.246.105,,,2,一级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,131办公室过道,AP6-131过道,NAP3600,信锐,网络,8PY6092657,,AP3.2.0 R3 BUILD20160716,10.210.127.31,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,148办公室内,AP15-148内,NAP3600,信锐,网络, 8PY6091814,,AP3.2.0 R3 BUILD20160716,10.210.127.13,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,110办公室内,AP9-110内,NAP3600,信锐,网络,8PY6090119,,AP3.2.0 R3 BUILD20160716,10.210.127.25,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,136办公室过道,AP1-136过道,NAP3600,信锐,网络, 8PY6091922,,AP3.2.0 R3 BUILD20160716,10.210.127.21,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,142办公室过道,AP14-142过道,NAP3600,信锐,网络,8PY6090123,,AP3.2.0 R3 BUILD20160716,10.210.127.18,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,102办公室过道,AP12-102过道,NAP3600,信锐,网络, 8PY6090111,,AP3.2.0 R3 BUILD20160716,10.210.127.30,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,226会议室,AP20-226会议室,NAP3600,信锐,网络, 8PY7414251,,AP3.2.0 R3 BUILD20160716,10.210.127.19,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,112办公室内,AP10-112内,NAP3600,信锐,网络, 8PY6091920,,AP3.2.0 R3 BUILD20160716,10.210.127.23,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,121办公室过道,AP2-121过道,NAP3600,信锐,网络, 8PY6090106,,AP3.2.0 R3 BUILD20160716,10.210.127.24,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,147办公室内,AP3-147内,NAP3600,信锐,网络, 8PY6091791,,AP3.2.0 R3 BUILD20160716,10.210.127.20,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,149办公室内,AP13-149内,NAP3600,信锐,网络, 8PY6091798,,AP3.2.0 R3 BUILD20160716,10.210.127.22,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,停用,资源中心,深圳市城市数字资源中心,140办公室过道,AP18-140过道,NAP3600,信锐,网络, 8PY6090053,,AP3.2.0 R3 BUILD20160716,10.210.127.16,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,130办公室内,AP16-130内,NAP3600,信锐,网络, 8PY6092047,,AP3.2.0 R3 BUILD20160716,10.210.127.26,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,停用,资源中心,深圳市城市数字资源中心,137办公室内,AP17-137内,NAP3600,信锐,网络,8PY6092245,,AP3.2.0 R3 BUILD20160716,10.210.127.17,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,117办公室过道,AP7-117过道,NAP3600,信锐,网络, 8PY6090353,,AP3.2.0 R3 BUILD20160716,10.210.127.28,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,119办公室过道,AP8-119过道,NAP3600,信锐,网络, 8PY6092239,,AP3.2.0 R3 BUILD20160716,10.210.127.27,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,109办公室过道,AP11-109过道,NAP3600,信锐,网络, 8PY6091957,,AP3.2.0 R3 BUILD20160716,10.210.127.29,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,E50,,NS2200,启明星辰,网络, 8PY6091957,单路,V7.0,203.175.146.242,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,E49,,NS2200,启明星辰,网络,1.01E+13,单路,V7.0,203.175.146.244,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,资源中心IDC机房,深圳市城市数字资源中心,W05,,NS2200,启明星辰,网络,1.01E+13,,V7.0,10.210.253.61,(电信)安普利维保，2020-10-31,,1,,外网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,D34,,NS2200,启明星辰,网络,1.01E+13,,V7.0,172.18.197.198,(电信)安普利维保，2020-10-31,,1,,办公网
网络部,灾备中心,在维,B座一楼,深圳市信息网络中心,109保安室,10.248.250.1(ZB-WW5700-1FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000303,第3路电,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.1,,,1,四级,外网
网络部,灾备中心,在维,A座七楼,深圳市信息网络中心,弱电间,10.248.250.10(ZB-WW5700-7FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000043,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.10,,,1,四级,外网
网络部,灾备中心,在维,A座七楼,深圳市信息网络中心,弱电间,10.248.250.11(ZB-WW5700-7FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000015,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.11,,,1,四级,外网
网络部,灾备中心,在维,C座二楼,深圳市信息网络中心,弱电间,10.248.250.12(ZB-WW5700-2FSS-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000332,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.12,,,1,四级,外网
网络部,灾备中心,在维,C座二楼,深圳市信息网络中心,弱电间,10.248.250.13(ZB-WW5700-2FSS-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000425,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.13,,,1,四级,外网
网络部,灾备中心,在维,B座三楼,深圳市信息网络中心,IDC监控室,10.248.250.14(ZB_WW5700_3FJKS_01),S5700-48TP-SI-AC,华为,网络,210235236010C7000029,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.14,,,1,四级,外网
网络部,灾备中心,在维,B座二楼,深圳市信息网络中心,会议室,10.248.250.15,S3600-28TP-SI,H3C,网络,210235A10RH094000549,市电,,10.248.250.15,,,1,,外网
网络部,灾备中心,在维,B座一楼,深圳市信息网络中心,109保安室,10.248.250.2(ZB-WW5700-1FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000433,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.2,,,1,四级,外网
网络部,灾备中心,在维,A座二楼,深圳市信息网络中心,弱电间,10.248.250.3(ZB-WW5700-2FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C7000104,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.3,,,1,四级,外网
网络部,灾备中心,在维,A座二楼,深圳市信息网络中心,弱电间,10.248.250.4(ZB-WW5700-2FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C7000100,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.4,,,1,四级,外网
网络部,灾备中心,在维,A座三楼,深圳市信息网络中心,弱电间,10.248.250.5(ZB-WW5700-3FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000013,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.5,,,1,四级,外网
网络部,灾备中心,在维,A座三楼,深圳市信息网络中心,弱电间,10.248.250.6(ZB-WW5700-3FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000033,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.6,,,1,四级,外网
网络部,灾备中心,在维,A座四楼,深圳市信息网络中心,弱电间,10.248.250.7(ZB-WW5700-4FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000353,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.7,,,1,四级,外网
网络部,灾备中心,在维,A座五楼,深圳市信息网络中心,弱电间,10.248.250.8(ZB-WW5700-5FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000014,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.8,,,1,四级,外网
网络部,灾备中心,在维,A座六楼,深圳市信息网络中心,弱电间,10.248.250.9(ZB-WW5700-6FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000427,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.250.9,,,1,四级,外网
网络部,灾备中心,在维,A座六楼,深圳市信息网络中心,弱电间,DELL PowerEdge R710 机架式服务器,DELL PowerEdge R710 机架式服务器,服务器,网络,8NPDYBX,第1路（原双电，但一电源模块已坏）,,10.248.251.1,,,1,,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FC8,10.248.251.162(ZB-WW5700-10FC8-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000168,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.162,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FC8,10.248.251.163(ZB-WW5700-10FC8-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000352,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.163,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FD9,10.248.251.165(ZB-WWH3H6800-10FD9-01),H3C S6800-4C,H3C,网络,210235A1ESH16B000029,双路,"Version 7.1.045, Release 2422P02",10.248.251.165,,,1,一级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FD9,10.248.251.166(ZB-WW5700-10FD9-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000047,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.166,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FE8,10.248.251.168(ZB-WW5700-10FE8-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000307,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.168,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FE8,10.248.251.169(ZB-WW5700-10FE8-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000304,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.169,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FF9,10.248.251.171(ZB-WW5700-10FF9-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000177,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.171,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FF9,10.248.251.172(ZB-WW5700-10FF9-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000009,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.172,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FG8,10.248.251.174(ZB-WW5700-10FG8-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000171,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.174,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FG8,10.248.251.175(ZB-WW5700-10FG8-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000316,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.175,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FH9,10.248.251.177(ZB-WW5700-10FH9-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000407,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.177,,,1,二级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FH9,10.248.251.178(ZB-WW5700-10FH9-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000311,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.178,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA3,DELL PowerEdge R710 机架式服务器,DELL PowerEdge R710 机架式服务器,服务器,网络,46SSXBX,双路,,10.248.251.2,,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,5C08,,服务器,服务器,网络,9J4PS2X,双路,,10.248.251.249,,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,5C08,,服务器,服务器,网络,64XNS2X,双路,,10.248.251.250,,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA3,Dell R510,Dell R510,服务器,网络,73NGF3X,第1路,,10.248.251.3,,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA4,10.248.251.30(ZB_WW5700_JX),S5700-28C-EI,华为,网络,21023523386TC8000229,双路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.30,（电信）原厂维保，2020-10-31,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FB9,10.248.251.33(ZB_WW5700_4FB9_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000426,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.33,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FE8,10.248.251.36(ZB-WW5700-4FE8-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000329,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.36,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FE8,10.248.251.37(ZB-WW5700-4FE8-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000410,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.37,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF9,10.248.251.39(ZB-WW5700-4FF9-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000185,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.39,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA3,Dell R510,Dell R510,服务器,网络,63NGF3X,第1路,,10.248.251.4,,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF9,10.248.251.40(ZB-WW5700-4FF9-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000176,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.40,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FB4,ZB_WW5700_5FB4_02,,华为,网络,210235235310C8000351,第1路,,10.248.251.65,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FB4,ZB_WW5700_5FB4_01,,华为,网络,210235235310C8000181,第1路,,10.248.251.66,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC8,10.248.251.67(ZB_WW5700_5FC8_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000174,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.67,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC8,10.248.251.68(ZB_WW5700_5FC8_02),S5700-48TP-SI-AC,华为,网络,210235235310C9000004,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.68,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA4,外网-中科新业S7-1,中科新业S7,中科新业,网络,G43MF3X,第1路,,10.248.251.7,,,1,,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC10,10.248.251.70(ZB_WW5700_5FC10_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000308,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.70,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC11,10.248.251.71(ZB-WW5700-5FC11-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000301,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.71,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FD9,10.248.251.72(ZB_WW5700_5FD9_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000298,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.72,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FD9,10.248.251.73(ZB_WW5700_5FD9_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000333,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.73,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FE8,10.248.251.75(ZB_WW5700_5FE8_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000417,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.75,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FE8,10.248.251.76(ZB_WW5700_5FE8_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000310,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.76,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FF9,10.248.251.78(ZB-WW5700-5FF9-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000306,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.78,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FF9,10.248.251.79(ZB-WW5700-5FF9-02),S5700-48TP-SI-AC,华为,网络,210235235310C8000348,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.79,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC8,10.248.251.85(ZB_WW5700_5FC8_CSW_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000324,第1路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.85,,,1,二级,外网
网络部,灾备中心,停用,资源中心,深圳市城市数字资源中心,D01,ZB_WW5700_SJFZ_ZYZX,S5700-48TP-SI-AC,华为,网络,,单路,,10.248.251.86,,,1,,外网
网络部,灾备中心,在维,市民中心,深圳市市民中心,c30机柜,10.248.251.87(ZB_WW5700_SJFZ_SMZX),S5700-48TP-SI-AC,华为,网络,210235235310C8000312,单路,Version 5.110 (S5700 V200R001C00SPC300),10.248.251.87,,,1,二级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5C08,灾备中心外网-灾备中心接入6800-2(10.248.251.89),H3C S6800-4C,H3C,网络,210235A1ESH16B000041,第1路,"Version 7.1.045, Release 2422P02",10.248.251.89,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA4,华为Secoway NIP2100,华为Secoway NIP2100,华为,网络,210235G6RSZ0C8000001,双路,,10.248.251.9,（电信）原厂维保，2020-10-31,,1,,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5C08,灾备中心外网-灾备中心接入6800-1(10.248.251.90),H3C S6800-4C,H3C,网络,210235A1ESH16B000025,第1路,"Version 7.1.045, Release 2422P02",10.248.251.90,,,1,二级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA6,灾备外网-ZB_WW9312_A,Quidway S9312,华为,网络,2102113091P0C8000178,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.1,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF10,10.248.254.10,Quidway S9303,华为,网络,2102113089P0C8000767,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.10,（电信）原厂维保，2020-10-31,,1,三级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FC9,10.248.254.13(ZB_WW9303_10FA),Quidway S9303,华为,网络,2102113089P0C8000919,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.13,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座10楼,深圳市信息网络中心,10FC9,10.248.254.14(ZB_WW9303_10FB),Quidway S9303,华为,网络,2102113089P0C8000288,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.14,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC9,,Quidway S9303,华为,网络,2102113089P0C8000950,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.15,（电信）原厂维保，2020-10-31,,1,三级,外网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FC9,灾备外网-ZB_WW9303_5FB,Quidway S9303,华为,网络,2102113089P0C8000910,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.16,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座6楼,深圳市信息网络中心,6FI1,10.248.254.17,Quidway S9303,华为,网络,2102113089P0C8000772,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.17,（电信）原厂维保，2020-10-31,,1,三级,外网
网络部,灾备中心,在维,B座7楼,深圳市信息网络中心,7FI1,10.248.254.18(ZB_WW9303_67FB),Quidway S9303,华为,网络,2102113089P0C8000754,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.18,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座三楼,深圳市信息网络中心,3F监控室,10.248.254.19(ZB_WW5700_3FA),S5700-28C-EI-24S,华为,网络,21023523506TD3000048,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.254.19,（电信）原厂维保，2020-10-31,,1,,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA5,灾备外网-ZB_WW9312_B,Quidway S9312,华为,网络,2102113091P0C8000182,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.2,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座三楼,深圳市信息网络中心,3F监控室,10.248.254.20(ZB_WW5700_3FB),S5700-28C-EI-24S,华为,网络,21023523506TD3000111,第3路（30千方案）,Version 5.110 (S5700 V200R001C00SPC300),10.248.254.20,（电信）原厂维保，2020-10-31,,1,,外网
